entry_id,title,abstract,published,updated,main_author,authors,all_categories,main_category,pdf_url,target_year
http://arxiv.org/abs/2604.03649v1,ART: Adaptive Relational Transformer for Pedestrian Trajectory Prediction with Temporal-Aware Relations,"Accurate prediction of real-world pedestrian trajectories is crucial for a wide range of robot-related applications. Recent approaches typically adopt graph-based or transformer-based frameworks to model interactions. Despite their effectiveness, these methods either introduce unnecessary computational overhead or struggle to represent the diverse and time-varying characteristics of human interactions. In this work, we present an Adaptive Relational Transformer (ART), which introduces a Temporal-Aware Relation Graph (TARG) to explicitly capture the evolution of pairwise interactions and an Adaptive Interaction Pruning (AIP) mechanism to reduce redundant computations efficiently. Extensive evaluations on ETH/UCY and NBA benchmarks show that ART delivers state-of-the-art accuracy with high computational efficiency.",2026-04-04T08:59:33Z,2026-04-04T08:59:33Z,Ruochen Li,Ruochen Li; Ziyi Chang; Junyan Hu; Jiannan Li; Amir Atapour-Abarghouei; Hubert P. H. Shum,cs.CV; cs.AI,cs.CV,https://arxiv.org/pdf/2604.03649v1,2026
http://arxiv.org/abs/2601.08831v4,3AM: 3egment Anything with Geometric Consistency in Videos,"Video object segmentation methods like SAM2 achieve strong performance through memory-based architectures but struggle under large viewpoint changes due to reliance on appearance features. Traditional 3D instance segmentation methods address viewpoint consistency but require camera poses, depth maps, and expensive preprocessing. We introduce 3AM, a training-time enhancement that integrates 3D-aware features from MUSt3R into SAM2. Our lightweight Feature Merger fuses multi-level MUSt3R features that encode implicit geometric correspondence. Combined with SAM2's appearance features, the model achieves geometry-consistent recognition grounded in both spatial position and visual similarity. We propose a field-of-view aware sampling strategy ensuring frames observe spatially consistent object regions for reliable 3D correspondence learning. Critically, our method requires only RGB input at inference, with no camera poses or preprocessing. On challenging datasets with wide-baseline motion (ScanNet++, Replica), 3AM substantially outperforms SAM2 and extensions, achieving 90.6% IoU and 71.7% Tracking Recall on ScanNet++'s Selected Subset, improving over state-of-the-art VOS methods by +15.9 and +30.4 points. Project page: https://jayisaking.github.io/3AM-Page/",2026-01-13T18:59:54Z,2026-04-04T08:58:56Z,Yang-Che Sun,Yang-Che Sun; Cheng Sun; Chin-Yang Lin; Fu-En Yang; Min-Hung Chen; Yen-Yu Lin; Yu-Lun Liu,cs.CV,cs.CV,https://arxiv.org/pdf/2601.08831v4,2026
http://arxiv.org/abs/2604.03648v1,DéjàVu: A Minimalistic Mechanism for Distributed Plurality Consensus,"We study the plurality consensus problem in distributed systems where a population of extremely simple agents, each initially holding one of k opinions, aims to agree on the initially most frequent one.
  In this setting, h-majority is arguably the simplest and most studied protocol, in which each agent samples the opinion of h neighbors uniformly at random and updates its opinion to the most frequent value in the sample.
  We propose a new, extremely simple mechanism called DéjàVu: an agent queries neighbors until it encounters an opinion for the second time, at which point it updates its own opinion to the duplicate value. This rule does not require agents to maintain counters or estimate frequencies, nor to choose any parameter (such as a sample size h); it relies solely on the primitive ability to detect repetition.
  We provide a rigorous analysis of DéjàVu that relies on several technical ideas of independent interest and demonstrates that it is competitive with h-majority and, in some regimes, substantially more communication-efficient, thus yielding a powerful primitive for plurality consensus.",2026-04-04T08:53:28Z,2026-04-04T08:53:28Z,Francesco d'Amore,Francesco d'Amore; Niccolò D'Archivio; George Giakkoupis; Frédéric Giroire; Emanuele Natale,cs.DC; cs.MA,cs.DC,https://arxiv.org/pdf/2604.03648v1,2026
http://arxiv.org/abs/2604.03647v1,Stabilizing Unsupervised Self-Evolution of MLLMs via Continuous Softened Retracing reSampling,"In the unsupervised self-evolution of Multimodal Large Language Models, the quality of feedback signals during post-training is pivotal for stable and effective learning. However, existing self-evolution methods predominantly rely on majority voting to select the most frequent output as the pseudo-golden answer, which may stem from the model's intrinsic biases rather than guaranteeing the objective correctness of the reasoning paths. To counteract the degradation, we propose \textbf{C}ontinuous \textbf{S}oftened \textbf{R}etracing re\textbf{S}ampling (\textbf{CSRS}) in MLLM self-evolution. Specifically, we introduce a Retracing Re-inference Mechanism (\textbf{RRM}) that the model re-inferences from anchor points to expand the exploration of long-tail reasoning paths. Simultaneously, we propose Softened Frequency Reward (\textbf{SFR}), which replaces binary rewards with continuous signals, calibrating reward based on the answers' frequency across sampled reasoning sets. Furthermore, incorporated with Visual Semantic Perturbation (\textbf{VSP}), CSRS ensures the model prioritizes mathematical logic over visual superficiality. Experimental results demonstrate that CSRS significantly enhances the reasoning performance of Qwen2.5-VL-7B on benchmarks such as MathVision. We achieve state-of-the-art (SOTA) results in unsupervised self-evolution on geometric tasks. Our code is avaible at https://github.com/yyy195/CSRS.",2026-04-04T08:52:43Z,2026-04-04T08:52:43Z,Yunyao Yu,Yunyao Yu; Zhengxian Wu; Zhuohong Chen; Hangrui Xu; Zirui Liao; Xiangwen Deng; Zhifang Liu; Senyuan Shi; Haoqian Wang,cs.CV; cs.AI,cs.CV,https://arxiv.org/pdf/2604.03647v1,2026
http://arxiv.org/abs/2603.07435v2,On the Fluctuations of the Single-Letter $d$-Tilted Sum for Binary Markov Sources,"The $d$-tilted information has been found to be a useful quantity in finite-blocklength rate-distortion theory for memoryless sources. We study the source-side $d$-tilted sum induced by the single-letter Blahut--Arimoto operating point for a stationary binary Markov source under Hamming distortion; this is a source-side quantity distinct from the $n$-letter operational $d$-tilted information. We show that the centered block sum $J_n(D) - nμ_D$ is exactly an affine image of the occupation count $N_n = \sum_{t=1}^n \mathbf{1}\{X_t = 1\}$ of the Markov chain. As consequences, all centered cumulants are independent of the distortion level $D$, the finite-$n$ variance admits a closed form, and the exact finite-$n$ distribution and limiting cumulant generating function are given by a $2 \times 2$ transfer matrix.",2026-03-08T03:16:24Z,2026-04-04T08:41:29Z,Bhaskar Krishnamachari,Bhaskar Krishnamachari,cs.IT,cs.IT,https://arxiv.org/pdf/2603.07435v2,2026
http://arxiv.org/abs/2604.03643v1,Internet-Mediated Digital Informal Learning Portfolios in STEM Higher Education: A Computational Grounded Theory Study of Online Peer Advice Communities,"Internet technologies have expanded higher education students' access to learning resources, peer guidance, and skill-development opportunities beyond formal curricula. Yet the ways students assemble these distributed online resources into coherent learning pathways remain insufficiently understood. This study examines how STEM students construct digital informal learning portfolios through internet-mediated peer advice and platform use. Drawing on Social Cognitive Career Theory (SCCT) and informal learning frameworks, we analyze 3,607 peer advice posts from a large online student community using Computational Grounded Theory (CGT). Results show that career pathway (69.6% of coded documents) and career orientation (59.7%) are the dominant organizing dimensions, yielding three distinct digital informal learning portfolios: a graduate-study portfolio centered on competition training, mathematical foundations, and staged preparation; an industry-employment portfolio centered on self-directed skill building, online platform learning, and strategically timed internships; and a public-sector portfolio characterized by dual-track hedging across graduate study, enterprise employment, and public-sector preparation pathways. The online peer community itself functions as a distributed informal curriculum, collectively producing and transmitting pathway-specific guidance about what to learn, when to learn it, and which internet resources to prioritize. These findings extend SCCT into the domain of internet-mediated digital informal learning and introduce career front-loading as a pattern of early learning reorganization. Implications are discussed for institutional learning support, recognition of internet-enabled learning, and the design of digital guidance infrastructures in higher education.",2026-04-04T08:41:14Z,2026-04-04T08:41:14Z,Jianjun Xiao,Jianjun Xiao; Yuxi Long,cs.CY,cs.CY,https://arxiv.org/pdf/2604.03643v1,2026
http://arxiv.org/abs/2604.03642v1,LLM-based Listwise Reranking under the Effect of Positional Bias,"LLM-based listwise passage reranking has attracted attention for its effectiveness in ranking candidate passages. However, these models suffer from positional bias, where passages positioned towards the end of the input are less likely to be moved to top positions in the ranking. We hypothesize that there are two primary sources of positional bias: (1) architectural bias inherent in LLMs and (2) the imbalanced positioning of relevant documents. To address this, we propose DebiasFirst, a method that integrates positional calibration and position-aware data augmentation during fine-tuning. Positional calibration uses inverse propensity scoring to adjust for positional bias by re-weighting the contributions of different positions in the loss function when training. Position-aware augmentation augments training data to ensure that each passage appears equally across varied positions in the input list. This approach markedly enhances both effectiveness and robustness to the original ranking across diverse first-stage retrievers, reducing the dependence of NDCG@10 performance on the position of relevant documents. DebiasFirst also complements the inference-stage debiasing methods, offering a practical solution for mitigating positional bias in reranking.",2026-04-04T08:40:57Z,2026-04-04T08:40:57Z,Jingfen Qiao,Jingfen Qiao; Jin Huang; Xinyu Ma; Shuaiqiang Wang; Dawei Yin; Evangelos Kanoulas; Andrew Yates,cs.IR,cs.IR,https://arxiv.org/pdf/2604.03642v1,2026
http://arxiv.org/abs/2604.03641v1,Delayed Homomorphic Reinforcement Learning for Environments with Delayed Feedback,"Reinforcement learning in real-world systems is often accompanied by delayed feedback, which breaks the Markov assumption and impedes both learning and control. Canonical state augmentation approaches cause the state-space explosion, which introduces a severe sample-complexity burden. Despite recent progress, the state-of-the-art augmentation-based baselines remain incomplete: they either predominantly reduce the burden on the critic or adopt non-unified treatments for the actor and critic. To provide a structured and sample-efficient solution, we propose delayed homomorphic reinforcement learning (DHRL), a framework grounded in MDP homomorphisms that collapses belief-equivalent augmented states and enables efficient policy learning on the resulting abstract MDP without loss of optimality. We provide theoretical analyses of state-space compression bounds and sample complexity, and introduce a practical algorithm. Experiments on continuous control tasks in MuJoCo benchmark confirm that our algorithm outperforms strong augmentation-based baselines, particularly under long delays.",2026-04-04T08:38:52Z,2026-04-04T08:38:52Z,Jongsoo Lee,Jongsoo Lee; Jangwon Kim; Soohee Han,cs.LG; cs.AI,cs.LG,https://arxiv.org/pdf/2604.03641v1,2026
http://arxiv.org/abs/2603.09923v2,OptEMA: Adaptive Exponential Moving Average for Stochastic Optimization with Zero-Noise Optimality,"The Exponential Moving Average (EMA) is a cornerstone of widely used optimizers such as Adam. However, existing theoretical analyses of Adam-style methods have notable limitations: their guarantees can remain suboptimal in the zero-noise regime, rely on restrictive boundedness conditions (e.g., bounded gradients or objective gaps), use constant or open-loop stepsizes, or require prior knowledge of Lipschitz constants. To overcome these bottlenecks, we introduce OptEMA and analyze two novel variants: OptEMA-M, which applies an adaptive, decreasing EMA coefficient to the first-order moment with a fixed second-order decay, and OptEMA-V, which swaps these roles. At the heart of these variants is a novel Corrected AdaGrad-Norm stepsize. This formulation renders OptEMA closed-loop and Lipschitz-free, meaning its effective stepsizes are strictly trajectory-dependent and require no parameterization via the Lipschitz constant. Under standard stochastic gradient descent (SGD) assumptions, namely smoothness, a lower-bounded objective, and unbiased gradients with bounded variance, we establish rigorous convergence guarantees. Both variants achieve a noise-adaptive convergence rate of $\widetilde{\mathcal{O}}(T^{-1/2}+σ^{1/2} T^{-1/4})$ for the average gradient norm, where $σ$ is the noise level. Crucially, the Corrected AdaGrad-Norm stepsize plays a central role in enabling the noise-adaptive guarantees: in the zero-noise regime ($σ=0$), our bounds automatically reduce to the nearly optimal deterministic rate $\widetilde{\mathcal{O}}(T^{-1/2})$ without any manual hyperparameter retuning.",2026-03-10T17:19:54Z,2026-04-04T08:32:37Z,Ganzhao Yuan,Ganzhao Yuan,cs.LG; math.NA; math.OC,cs.LG,https://arxiv.org/pdf/2603.09923v2,2026
http://arxiv.org/abs/2604.03640v1,ComPrivDet: Efficient Privacy Object Detection in Compressed Domains Through Inference Reuse,"As the Internet of Things (IoT) becomes deeply embedded in daily life, users are increasingly concerned about privacy leakage, especially from video data. Since frame-by-frame protection in large-scale video analytics (e.g., smart communities) introduces significant latency, a more efficient solution is to selectively protect frames containing privacy objects (e.g., faces). Existing object detectors require fully decoded videos or per-frame processing in compressed videos, leading to decoding overhead or reduced accuracy. Therefore, we propose ComPrivDet, an efficient method for detecting privacy objects in compressed video by reusing I-frame inference results. By identifying the presence of new objects through compressed-domain cues, ComPrivDet either skips P- and B-frame detections or efficiently refines them with a lightweight detector. ComPrivDet maintains 99.75% accuracy in private face detection and 96.83% in private license plate detection while skipping over 80% of inferences. It averages 9.84% higher accuracy with 75.95% lower latency than existing compressed-domain detection methods.",2026-04-04T08:32:24Z,2026-04-04T08:32:24Z,Yunhao Yao,Yunhao Yao; Zhiqiang Wang; Ruiqi Li; Haoran Cheng; Puhan Luo; Xiangyang Li,cs.CV; cs.CR,cs.CV,https://arxiv.org/pdf/2604.03640v1,2026
http://arxiv.org/abs/2604.03637v1,SAGE-GAN: Towards Realistic and Robust Segmentation of Spatially Ordered Nanoparticles via Attention-Guided GANs,"Precise analysis of nanoparticles for characterization in electron microscopy images is essential for advancing nanomaterial development. Yet it remains challenging due to the time-consuming nature of manual methods and the shortcomings of traditional automated segmentation techniques, especially when dealing with complex shapes and imaging artifacts. While conventional methods yield promising results, they depend on a large volume of labeled training data, which is both difficult to acquire and highly time-consuming to generate. In order to overcome these challenges, we have developed a two-step solution: Firstly, our system learns to segment the key features of nanoparticles from a dataset of real images using a self-attention driven U-Net architecture that focuses on important physical and morphological details while ignoring background features and noise. Secondly, this trained Attention U-Net is embedded in a cycle-consistent generative adversarial network (CycleGAN) framework, inspired by the cGAN-Seg model introduced by Abzargar et al. This integration allows for the creation of highly realistic synthetic electron microscopy image-mask pairs that naturally reflect the structural patterns learned by the Attention U-Net. Consequently, the model can accurately detect features in a diverse array of real-world nanoparticle images and autonomously augment the training dataset without requiring human input. Cycle consistency enforces a direct correspondence between synthetic images and ground-truth masks, ensuring realistic features, which is crucial for accurate segmentation training.",2026-04-04T08:27:40Z,2026-04-04T08:27:40Z,Anindya Pal,Anindya Pal; Varun Ajith; Saumik Bhattacharya; Sayantari Ghosh,cs.CV,cs.CV,https://arxiv.org/pdf/2604.03637v1,2026
http://arxiv.org/abs/2604.03636v1,FlueBricks: A Construction Kit of Flute-like Instruments for Acoustic Reasoning,"We present FlueBricks, a construction kit for acoustic reasoning via building and customizing flute-like instruments. By assembling generator, resonator, and connector modules that embody various aeroacoustic properties, users gain deeper understanding of how blowhole, tube length, and tone-hole placement alter onset, pitch, and timbre through hands-on experimentation. This forms a designer-player loop of configuring and playing to form, test, and refine acoustic behaviors-acoustic reasoning-shifting acoustic instruments from static artifacts to dynamic systems. To understand how users engage with this system, we conducted an exploratory study with 12 participants ranging from novices to professional musicians. During their explorations, we observed participants fluently switching between designer and player roles, scaffolding designs from familiar instruments, forming and refining their acoustic understanding of length, tone holes, and generator geometry, reinterpreting modules beyond their intended functions, and using their creations for performative acts such as pedagogical showing and musical expression. These collectively demonstrated FlueBricks's potential as a pedagogical tool for embodied acoustic reasoning.",2026-04-04T08:14:06Z,2026-04-04T08:14:06Z,Bo-Yu Chen,Bo-Yu Chen; Chiao-Wei Huang; Lung-Pan Cheng,cs.HC; cs.SD,cs.HC,https://arxiv.org/pdf/2604.03636v1,2026
http://arxiv.org/abs/2604.03635v1,A Generative Foundation Model for Multimodal Histopathology,"Accurate diagnosis and treatment of complex diseases require integrating histological, molecular, and clinical data, yet in practice these modalities are often incomplete owing to tissue scarcity, assay cost, and workflow constraints. Existing computational approaches attempt to impute missing modalities from available data but rely on task-specific models trained on narrow, single source-target pairs, limiting their generalizability. Here we introduce MuPD (Multimodal Pathology Diffusion), a generative foundation model that embeds hematoxylin and eosin (H&E)-stained histology, molecular RNA profiles, and clinical text into a shared latent space through a diffusion transformer with decoupled cross-modal attention. Pretrained on 100 million histology image patches, 1.6 million text-histology pairs, and 10.8 million RNA-histology pairs spanning 34 human organs, MuPD supports diverse cross-modal synthesis tasks with minimal or no task-specific fine-tuning. For text-conditioned and image-to-image generation, MuPD synthesizes histologically faithful tissue architectures, reducing Fréchet inception distance (FID) scores by 50% relative to domain-specific models and improving few-shot classification accuracy by up to 47% through synthetic data augmentation. For RNA-conditioned histology generation, MuPD reduces FID by 23% compared with the next-best method while preserving cell-type distributions across five cancer types. As a virtual stainer, MuPD translates H&E images to immunohistochemistry and multiplex immunofluorescence, improving average marker correlation by 37% over existing approaches. These results demonstrate that a single, unified generative model pretrained across heterogeneous pathology modalities can substantially outperform specialized alternatives, providing a scalable computational framework for multimodal histopathology.",2026-04-04T08:09:11Z,2026-04-04T08:09:11Z,Jinxi Xiang,Jinxi Xiang; Mingjie Li; Siyu Hou; Yijiang Chen; Xiangde Luo; Yuanfeng Ji; Xiang Zhou; Ehsan Adeli; Akshay Chaudhari; Curtis P. Langlotz; Kilian M. Pohl; Ruijiang Li,cs.CV; cs.AI,cs.CV,https://arxiv.org/pdf/2604.03635v1,2026
http://arxiv.org/abs/2604.03634v1,Algebraic Diversity: Group-Theoretic Spectral Estimation from Single Observations,"We prove that temporal averaging over multiple observations can be replaced by algebraic group action on a single observation for second-order statistical estimation. A General Replacement Theorem establishes conditions under which a group-averaged estimator from one snapshot achieves equivalent subspace decomposition to multi-snapshot covariance estimation, and an Optimality Theorem proves that the symmetric group is universally optimal (yielding the KL transform). The framework unifies the DFT, DCT, and KLT as special cases of group-matched spectral transforms, with a closed-form double-commutator eigenvalue problem for polynomial-time optimal group selection. Five applications are demonstrated: MUSIC DOA estimation from a single snapshot, massive MIMO channel estimation with 64% throughput gain, single-pulse waveform classification at 90% accuracy, graph signal processing with non-Abelian groups, and a new algebraic analysis of transformer LLMs revealing that RoPE uses the wrong algebraic group for 70-80% of attention heads across five models (22,480 head observations), that the optimal group is content-dependent, and that spectral-concentration-based pruning improves perplexity at the 13B scale. All diagnostics require a single forward pass with no gradients or training.",2026-04-04T08:08:34Z,2026-04-04T08:08:34Z,Mitchell A. Thornton,Mitchell A. Thornton,cs.LG; cs.IT; eess.SP,cs.LG,https://arxiv.org/pdf/2604.03634v1,2026
http://arxiv.org/abs/2604.00909v2,JAMMEval: A Refined Collection of Japanese Benchmarks for Reliable VLM Evaluation,"Reliable evaluation is essential for the development of vision-language models (VLMs). However, Japanese VQA benchmarks have undergone far less iterative refinement than their English counterparts. As a result, many existing benchmarks contain issues such as ambiguous questions, incorrect answers, and instances that can be solved without visual grounding, undermining evaluation reliability and leading to misleading conclusions in model comparisons. To address these limitations, we introduce JAMMEval, a refined collection of Japanese benchmarks for reliable VLM evaluation. It is constructed by systematically refining seven existing Japanese benchmark datasets through two rounds of human annotation, improving both data quality and evaluation reliability. In our experiments, we evaluate open-weight and proprietary VLMs on JAMMEval and analyze the capabilities of recent models on Japanese VQA. We further demonstrate the effectiveness of our refinement by showing that the resulting benchmarks yield evaluation scores that better reflect model capability, exhibit lower run-to-run variance, and improve the ability to distinguish between models of different capability levels. We release our dataset and code to advance reliable evaluation of VLMs.",2026-04-01T13:53:06Z,2026-04-04T08:04:17Z,Issa Sugiura,Issa Sugiura; Koki Maeda; Shuhei Kurita; Yusuke Oda; Daisuke Kawahara; Naoaki Okazaki,cs.CV,cs.CV,https://arxiv.org/pdf/2604.00909v2,2026
http://arxiv.org/abs/2604.03632v1,Persistent Cross-Attempt State Optimization for Repository-Level Code Generation,"Large language models (LLMs) have achieved substantial progress in repository-level code generation. However, solving the same repository-level task often requires multiple attempts, while existing methods still optimize each attempt in isolation and do not preserve or reuse task-specific state across attempts. In this paper, we propose LiveCoder, a novel framework for repository-level code generation based on cross-attempt knowledge optimization. LiveCoder maintains persistent task-specific state from prior attempts to guide subsequent generation. This state includes success knowledge, which captures reusable signals from previously strong repositories, failure knowledge, which records unsuccessful outcomes and their diagnostic signals, and a historical-best repository, which preserves the strongest result found so far and prevents regression. These components collectively transform repeated repository generation into a persistent, knowledge-driven optimization process. We evaluate LiveCoder using four frontier LLMs on two representative repository-level code generation benchmarks. Extensive experimental results demonstrate the effectiveness and efficiency of LiveCoder, improving the functional score by up to 22.94 percentage points, increasing repository reuse to 81.58%, and reducing cost by up to 53.63% on RAL-Bench while maintaining broadly stable non-functional quality.",2026-04-04T08:03:03Z,2026-04-04T08:03:03Z,Ruwei Pan,Ruwei Pan; Jiangshuai Wang; Qisheng Zhang; Yueheng Zhu; Linhao Wu; Zixiong Yang; Yakun Zhang; Lu Zhang; Hongyu Zhang,cs.SE; cs.AI,cs.SE,https://arxiv.org/pdf/2604.03632v1,2026
http://arxiv.org/abs/2604.03631v1,Single-agent vs. Multi-agents for Automated Video Analysis of On-Screen Collaborative Learning Behaviors,"On-screen learning behavior provides valuable insights into how students seek, use, and create information during learning. Analyzing on-screen behavioral engagement is essential for capturing students' cognitive and collaborative processes. The recent development of Vision Language Models (VLMs) offers new opportunities to automate the labor-intensive manual coding often required for multimodal video data analysis. In this study, we compared the performance of both leading closed-source VLMs (Claude-3.7-Sonnet, GPT-4.1) and open-source VLM (Qwen2.5-VL-72B) in single- and multi-agent settings for automated coding of screen recordings in collaborative learning contexts based on the ICAP framework. In particular, we proposed and compared two multi-agent frameworks: 1) a three-agent workflow multi-agent system (MAS) that segments screen videos by scene and detects on-screen behaviors using cursor-informed VLM prompting with evidence-based verification; 2) an autonomous-decision MAS inspired by ReAct that iteratively interleaves reasoning, tool-like operations (segmentation/ classification/ validation), and observation-driven self-correction to produce interpretable on-screen behavior labels. Experimental results demonstrated that the two proposed MAS frameworks achieved viable performance, outperforming the single VLMs in scene and action detection tasks. It is worth noting that the workflow-based agent achieved best on scene detection, and the autonomous-decision MAS achieved best on action detection. This study demonstrates the effectiveness of VLM-based Multi-agent System for video analysis and contributes a scalable framework for multimodal data analytics.",2026-04-04T08:01:02Z,2026-04-04T08:01:02Z,Likai Peng,Likai Peng; Shihui Feng,cs.AI,cs.AI,https://arxiv.org/pdf/2604.03631v1,2026
http://arxiv.org/abs/2604.03630v1,A Multimodal Foundation Model of Spatial Transcriptomics and Histology for Biological Discovery and Clinical Prediction,"Spatial transcriptomics (ST) enables gene expression mapping within anatomical context but remains costly and low-throughput. Hematoxylin and eosin (H\&E) staining offers rich morphology yet lacks molecular resolution. We present \textbf{\ours} (\textbf{S}patial \textbf{T}ranscriptomics and hist\textbf{O}logy \textbf{R}epresentation \textbf{M}odel), a foundation model trained on 1.2 million spatially resolved transcriptomic profiles with matched histology across 18 organs. Using a hierarchical architecture integrating morphological features, gene expression, and spatial context, STORM bridges imaging and omics through robust molecular--morphological representations. STORM enhances spatial domain discovery, producing biologically coherent tissue maps, and outperforms existing methods in predicting spatial gene expression from H\&E images across 11 tumor types. The model is platform-agnostic, performing consistently across Visium, Xenium, Visium HD, and CosMx. Applied to 23 independent cohorts comprising 7,245 patients, STORM significantly improves immunotherapy response prediction and prognostication over established biomarkers, providing a scalable framework for spatially informed discovery and clinical precision medicine.",2026-04-04T08:00:26Z,2026-04-04T08:00:26Z,Jinxi Xiang,Jinxi Xiang; Siyu Hou; Yuchen Li; Ryan Quinton; Xiaoming Zhang; Feyisope Eweje; Xiangde Luo; Yijiang Chen; Zhe Li; Colin Bergstrom; Ted Kim; Sierra Willens; Francesca Maria Olguin; Matthew Abikenari; Andrew Heider; Sanjeeth Rajaram; Joel Neal; Maximilian Diehn; Xiang Zhou; Ruijiang Li,cs.AI; q-bio.QM,cs.AI,https://arxiv.org/pdf/2604.03630v1,2026
http://arxiv.org/abs/2604.03627v1,A Faceted Classification of Authenticator-Centric Authentication Techniques,"Authentication is a fundamental security means for protecting system resources. Authenticator-centric authentication techniques (AuthN Techniques) address how mechanisms and credentials are used via Authenticators. There are many AuthN Techniques that differ in many ways and there exist classification approaches that aim to structure them. However, they are limited in the aspects they classify and are not flexible enough to accommodate the diverse nature of AuthN Techniques. This paper presents two contributions. First, novel, faceted classification schemes for AuthN Techniques and Authenticators are presented. The schemes were developed based on 345 papers identified through a targeted LLM-assisted literature review and semantic clustering. The classification schemes were applied to build a catalog of Authenticators and AuthN Techniques; the second contribution of this paper. This paper presents our methodology, the classification schemes with example applications, the list of AuthN Techniques from the catalog, and discussions on future work.",2026-04-04T07:48:26Z,2026-04-04T07:48:26Z,Alex R. Mattukat,Alex R. Mattukat; Vincent Schmandt; Timo Langstrof; Michael Zerbe; Horst Lichter,cs.CR; cs.SE,cs.CR,https://arxiv.org/pdf/2604.03627v1,2026
http://arxiv.org/abs/2604.03626v1,L-SPINE: A Low-Precision SIMD Spiking Neural Compute Engine for Resource-efficient Edge Inference,"Spiking Neural Networks (SNNs) offer a promising solution for energy-efficient edge intelligence; however, their hardware deployment is constrained by memory overhead, inefficient scaling operations, and limited parallelism. This work proposes L-SPINE, a low-precision SIMD-enabled spiking neural compute engine for efficient edge inference. The architecture features a unified multi-precision datapath supporting 2-bit, 4-bit, and 8-bit operations, leveraging a multiplier-less shift-add model for neuron dynamics and synaptic accumulation. Implemented on an AMD VC707 FPGA, the proposed neuron requires only 459 LUTs and 408 FFs, achieving a critical delay of 0.39 ns and 4.2 mW power. At the system level, L-SPINE achieves 46.37K LUTs, 30.4K FFs, 2.38 ms latency, and 0.54 W power. Compared to CPU and GPU platforms, it reduces inference latency from seconds to milliseconds, achieving an up to three orders-of-magnitude improvement in energy efficiency. Quantisation analysis shows that INT2/INT4 configurations significantly reduce memory footprint with minimal accuracy loss. These results establish L-SPINE as a scalable and efficient solution for real-time edge SNN deployment.",2026-04-04T07:46:16Z,2026-04-04T07:46:16Z,Sonu Kumar,Sonu Kumar; Mukul Lokhande; Santosh Kumar Vishvakarma,cs.AR; cs.CV; cs.NE; eess.IV,cs.AR,https://arxiv.org/pdf/2604.03626v1,2026
http://arxiv.org/abs/2603.27771v2,Emergent Social Intelligence Risks in Generative Multi-Agent Systems,"Multi-agent systems composed of large generative models are rapidly moving from laboratory prototypes to real-world deployments, where they jointly plan, negotiate, and allocate shared resources to solve complex tasks. While such systems promise unprecedented scalability and autonomy, their collective interaction also gives rise to failure modes that cannot be reduced to individual agents. Understanding these emergent risks is therefore critical. Here, we present a pioneer study of such emergent multi-agent risk in workflows that involve competition over shared resources (e.g., computing resources or market share), sequential handoff collaboration (where downstream agents see only predecessor outputs), collective decision aggregation, and others. Across these settings, we observe that such group behaviors arise frequently across repeated trials and a wide range of interaction conditions, rather than as rare or pathological cases. In particular, phenomena such as collusion-like coordination and conformity emerge with non-trivial frequency under realistic resource constraints, communication protocols, and role assignments, mirroring well-known pathologies in human societies despite no explicit instruction. Moreover, these risks cannot be prevented by existing agent-level safeguards alone. These findings expose the dark side of intelligent multi-agent systems: a social intelligence risk where agent collectives, despite no instruction to do so, spontaneously reproduce familiar failure patterns from human societies.",2026-03-29T17:10:28Z,2026-04-04T07:45:49Z,Yue Huang,Yue Huang; Yu Jiang; Wenjie Wang; Haomin Zhuang; Xiaonan Luo; Yuchen Ma; Zhangchen Xu; Zichen Chen; Nuno Moniz; Zinan Lin; Pin-Yu Chen; Nitesh V Chawla; Nouha Dziri; Huan Sun; Xiangliang Zhang,cs.MA; cs.CL; cs.CY,cs.MA,https://arxiv.org/pdf/2603.27771v2,2026
http://arxiv.org/abs/2604.03624v1,Efficient Solving for Dynamic Data Structure Constraint Satisfaction Problem,"Functional verification plays a central role in ensuring the correctness of modern integrated circuit designs, where constrained-random verification is widely adopted to generate diverse stimuli under high-level constraints. In industrial verification environments, constraint solving increasingly involves dynamic data structures whose shape and content are determined at runtime, causing the sets of variables and constraint instances to evolve across solver invocations, which in turn leads to substantial overhead when nested and high-dimensional structures repeatedly expand across solves. We formalize this class of problems as the Dynamic Data Structure Constraint Satisfaction Problem (D2SCSP),which captures the interaction between dynamic data structure expansion and constraint evaluation. We propose a dependency-guided problem partitioning framework combined with an incremental encoding and constraint activation mechanism, enabling reuse of solver state and encodings across multiple solves. The framework is integrated into an industrial SystemVerilog verification flow and implemented in the commercial simulator VeriSim. Experimental results on industrial benchmarks demonstrate significant performance improvements, achieving an average speedup of 24.80x over a baseline and 1.72x over a state-of-the-art commercial simulator, highlighting the practicality of the approach for real-world verification workflows.",2026-04-04T07:42:58Z,2026-04-04T07:42:58Z,Nanbing Li,Nanbing Li; Weijie Peng; Jin Luo; Shuai Wang; Yihui Li; Jun Fang; Yun Liang,cs.AR; cs.FL; cs.LO,cs.AR,https://arxiv.org/pdf/2604.03624v1,2026
